as	O
a	O
substitute	O
for	O
turned	O
g	O
(	O
for	O
its	O
wider	O
availability	O
in	O
fonts	O
such	O
as	O
Verdana	MISC
Ref	MISC
and	O
Georgia	MISC
than	O
other	O
substitutes	O
,	O
such	O
as	O
the	O
real	O
Unicode	O
turned-g	O
and	O
another	O
substitute	O
,	O
B	MISC
with	MISC
hook	MISC
)	O
.	O

(	O
minuscule	O
:	O
ƅ	O
)	O
is	O
a	O
letter	O
of	O
the	O
Latin	O
alphabet	O
used	O
in	O
the	O
Zhuang	O
language	O
from	O
1957	O
to	O
1986	O
to	O
indicate	O
the	O
sixth	O
tone	MISC
,	O
mid-level	O
˧	O
.	O

It	O
is	O
used	O
with	O
the	O
same	O
value	O
in	O
the	O
orthographies	O
of	O
various	O
languages	O
,	O
notably	O
some	O
African	MISC
languages	MISC
,	O
such	O
as	O
Fula	LANGUAGE
and	O
Hausa	LANGUAGE
.	O

In	O
the	O
Latin	O
Azerbaijani	LANGUAGE
and	O
Chechen	LANGUAGE
alphabets	O
,	O
Ə	O
represents	O
the	O
near-open	O
front	O
unrounded	O
vowel	O
,	O
/	O
æ	O
/	O
.	O

In	O
the	O
International	MISC
Phonetic	MISC
Alphabet	MISC
,	O
minuscule	O
ə	O
is	O
used	O
to	O
represent	O
the	O
mid	O
central	O
vowel	O
(	O
see	O
schwa	O
)	O
.	O

I-bar	O
(	O
majuscule	O
:	O
Ɨ	O
,	O
minuscule	MISC
:	O
ɨ	O
)	O
,	O
also	O
called	O
barred-i	O
,	O
is	O
a	O
letter	O
of	O
the	O
Latin	MISC
alphabet	MISC
,	O
formed	O
from	O
I	MISC
or	O
i	O
with	O
the	O
addition	O
of	O
a	O
bar	O
.	O

Ɯ	O
(	O
minuscule	O
:	O
ɯ	O
)	O
is	O
a	O
letter	O
of	O
the	O
Latin	O
alphabet	O
,	O
shaped	O
like	O
a	O
rounded	O
W	MISC
(	O
or	O
,	O
more	O
accurately	O
,	O
a	O
horizontally	O
and	O
vertically	O
flipped	O
lowercase	O
m	O
)	O
.	O

formed	O
the	O
Uniform	O
Turkic	O
Alphabet	O
,	O
for	O
example	O
,	O
Azerbaijani	MISC
alphabet	MISC
in	O
1929	O
,	O
when	O
the	O
languages	MISC
shifted	MISC
from	MISC
Arabic	MISC
script	MISC
into	O
Latin	MISC
script	MISC
.	O

Ƽ	O
(	O
minuscule	O
:	O
ƽ	O
)	O
is	O
a	O
letter	O
of	O
the	O
Latin	MISC
alphabet	MISC
used	O
in	O
the	O
Zhuang	LANGUAGE
language	LANGUAGE
from	O
1957	O
to	O
1986	O
to	O
indicate	O
its	O
fifth	O
tone	MISC
,	O
high-rising	O
˧˥	O
.	O

Ligature	O
En	O
Ge	O
(	O
Ҥ	O
&amp;	O
nbsp	O
;	O
ҥ	O
;	O
italics	O
:	O
Ҥ	O
&amp;	O
nbsp	O
;	O
ҥҤ	O
&amp;	O
nbsp	O
;	O
ҥ	O
)	O
is	O
a	O
letter	O
of	O
the	O
Cyrillic	MISC
alphabet	MISC
used	O
only	O
in	O
non-Slavic	O
languages	O
.	O

Ligature	O
Te	O
Tse	O
(	O
majuscule	O
:	O
Ҵ	O
,	O
minuscule	O
:	O
ҵ	O
)	O
is	O
a	O
Cyrillic	O
ligature	O
used	O
only	O
for	O
the	O
Abkhaz	O
language	O
,	O
located	O
between	O
Ц	MISC
and	O
Ч	MISC
.	O

It	O
is	O
derived	O
from	O
dal	O
(	O
د	O
)	O
,	O
with	O
a	O
small	O
ṭaʼ	O
(	O
ط	O
)	O
above	O
to	O
represent	O
retroflexion	MISC
(	O
as	O
in	O
Urdu	LANGUAGE
)	O
,	O
and	O
two	O
dots	MISC
below	O
to	O
represent	O
implosion	MISC
(	O
as	O
in	O
Sindhi	LANGUAGE
)	O
.	O

It	O
is	O
not	O
used	O
in	O
Arabic	O
itself	O
,	O
but	O
is	O
used	O
in	O
Marwari	LANGUAGE
to	O
represent	O
a	O
retroflex	O
lateral	O
flap	O
,	O
and	O
in	O
Kalami	LANGUAGE
to	O
represent	O
a	O
voiceless	O
lateral	O
fricative	O
,	O
ɬ	O
)	O
.	O

It	O
is	O
not	O
used	O
in	O
Arabic	O
itself	O
,	O
but	O
is	O
used	O
in	O
Kalami	LANGUAGE
to	O
represent	O
a	O
voiceless	O
retroflex	O
fricative	O
,	O
ʂ	O
)	O
,	O
and	O
in	O
Ormuri	LANGUAGE
to	O
represent	O
a	O
voiceless	O
alveolo-palatal	O
fricative	O
,	O
[	O
ɕ	O
]	O
)	O
.	O

Among	O
this	O
group	O
of	O
dialectal	O
pronunciations	O
,	O
usually	O
called	O
che	O
vaqueira	O
could	O
appears	O
basically	O
:	O
a	O
voiced	O
retroflex	O
plosive	O
[	O
ɖ	O
]	O
,	O
a	O
voiced	O
retroflex	O
affricate	O
[	O
dʐ	O
]	O
,	O
a	O
voiceless	O
retroflex	O
affricate	O
[	O
tʂ	O
]	O
and	O
a	O
voiceless	MISC
alveolar	MISC
affricate	MISC
[	O
t͡s	O
]	O
.	O

(	O
minuscule	MISC
:	O
ṛ	O
)	O
is	O
a	O
letter	O
of	O
the	O
Latin	MISC
alphabet	MISC
,	O
formed	O
from	O
R	PERSON,PERSON.DIRECTOR
with	O
the	O
addition	O
of	O
a	O
dot	MISC
below	O
the	O
letter	O
.	O

(	O
minuscule	O
:	O
ṭ	O
)	O
is	O
a	O
letter	O
of	O
the	O
Latin	O
alphabet	O
,	O
formed	O
from	O
T	O
with	O
the	O
addition	O
of	O
a	O
dot	MISC
below	O
the	O
letter	O
.	O

It	O
is	O
used	O
in	O
the	O
transcription	O
of	O
Afro-Asiatic	MISC
languages	MISC
to	O
represent	O
an	O
"	O
emphatic	O
t	O
"	O
,	O
and	O
is	O
used	O
in	O
the	O
Berber	MISC
Latin	MISC
alphabet	MISC
.	O

(	O
minuscule	O
:	O
ẓ	O
)	O
is	O
a	O
letter	O
of	O
the	O
Latin	MISC
alphabet	MISC
,	O
formed	O
from	O
Z	MISC
with	O
the	O
addition	O
of	O
a	O
dot	MISC
below	O
the	O
letter	O
.	O

The	O
modern	O
partial	O
derivative	O
notation	O
is	O
by	O
Adrien-Marie	PERSON,PERSON.ATHLETE
Legendre	PERSON,PERSON.ATHLETE
(	O
1786	O
)	O
,	O
though	O
he	O
later	O
abandoned	O
it	O
;	O
Carl	PERSON
Gustav	PERSON
Jacob	PERSON
Jacobi	PERSON
re-introduced	O
the	O
symbol	O
in	O
1841	O
.	O

,	O
or	O
o	O
with	O
low	O
ring	O
inside	O
,	O
is	O
a	O
phonetic	O
character	O
from	O
Landsmalsalfabetet	O
,	O
a	O
phonetic	O
alphabet	O
for	O
the	O
transcription	O
of	O
Swedish	LANGUAGE
dialects	O
.	O

The	O
Emergency	O
Call	O
Service	O
is	O
operated	O
by	O
Telstra	ORGANIZATION,ORGANIZATION.COMPANY
a	O
condition	O
of	O
its	O
telecommunications	O
licence	O
,	O
and	O
is	O
intended	O
only	O
for	O
use	O
in	O
life-threatening	O
or	O
time-critical	O
emergencies	O
.	O

112	MISC
Emergency	O
phone	O
number	O
across	O
the	O
European	LOCATION,LOCATION.COUNTRY,ORGANIZATION,PEOPLE.ETHNICITY,PERSON.AUTHOR
Union	LOCATION,LOCATION.COUNTRY,ORGANIZATION,PEOPLE.ETHNICITY,PERSON.AUTHOR
and	O
on	O
GSM	MISC
mobile	O
networks	O
across	O
the	O
world	O
.	O

Unrelated	O
to	O
003	O
½	O
,	O
Ian	O
Fleming	O
Publications	O
began	O
publishing	O
a	O
successful	O
youth-oriented	O
line	O
of	O
Young	WRITTEN_WORK
Bond	WRITTEN_WORK
adventures	O
featuring	O
James	O
Bond	O
as	O
a	O
teenager	O
in	O
the	O
1930s	O
beginning	O
in	O
2005	O
.	O

However	O
,	O
Park	O
Eunjoo	O
of	O
Hankook	WRITTEN_WORK
Ilbo	WRITTEN_WORK
cited	O
an	O
anonymous	O
source	O
,	O
criticising	O
her	O
for	O
using	O
"	O
too	O
much	O
sex-appeal	O
"	O
but	O
Park	O
also	O
said	O
that	O
Uhm	O
's	O
performances	O
were	O
positively	O
received	O
by	O
the	O
public	O
.	O

It	O
was	O
originally	O
released	O
for	O
DOS	O
and	O
then	O
ported	O
to	O
the	O
Amiga	O
,	O
Amstrad	O
CPC	O
,	O
Atari	O
ST	O
,	O
BBC	O
Micro	O
,	O
Commodore	PRODUCT.COMPUTER,SOFTWARE
64	PRODUCT.COMPUTER,SOFTWARE
,	O
MSX	PRODUCT.COMPUTER,SOFTWARE
and	O
ZX	PRODUCT.COMPUTER,SOFTWARE
Spectrum	PRODUCT.COMPUTER,SOFTWARE
.	O

In	O
007	O
Racing	O
the	O
player	O
takes	O
on	O
the	O
role	O
of	O
British	GOVERNMENT.GOVERNMENT,GOVERNMENT_AGENCY,LOCATION,LOCATION.CEMETERY,LOCATION.COUNTRY,PARK
secret	O
agent	O
Commander	O
James	O
Bond	O
behind	O
the	O
wheel	O
of	O
some	O
of	O
his	O
most	O
famous	O
vehicles	O
from	O
the	O
then-current	O
19	O
official	O
films	O
.	O

Alexander	O
(	O
2004	O
)	O
:	O
Babylon	O
Palace	O
on	O
one	O
side	O
,	O
Indian	O
Palace	O
on	O
the	O
other	O
side	O
Charlie	ART.FILM
and	ART.FILM
the	ART.FILM
Chocolate	ART.FILM
Factory	ART.FILM
(	O
2005	O
)	O
:	O
The	O
chocolate	O
room	O
/	O
chocolate	O
river	O
.	O

008	O
:	O
Operation	O
Exterminate	O
(	O
A	O
008	O
,	O
operazione	O
Sterminio	O
)	O
is	O
a	O
1965	O
Italian	O
action	O
film	O
directed	O
and	O
written	O
by	O
Umberto	PERSON,PERSON.ACTOR,PERSON.AUTHOR,PERSON.DIRECTOR
Lenzi	PERSON,PERSON.ACTOR,PERSON.AUTHOR,PERSON.DIRECTOR
.	O

The	O
original	O
manga	O
was	O
named	O
009ノ1	O
(	O
"	O
Zero	O
Zero	O
Ku-no-ichi	O
"	O
;	O
a	O
pun	O
on	O
kunoichi	O
and	O
a	O
reference	O
to	O
the	O
main	O
character	O
's	O
occupation	O
as	O
a	O
spy	O
)	O
and	O
was	O
serialized	O
in	O
Weekly	MISC
Manga	MISC
Action	MISC
from	O
1967	O
to	O
1970	O
,	O
then	O
returned	O
briefly	O
in	O
1974	O
.	O

In	O
the	O
final	O
episode	O
,	O
there	O
are	O
two	O
homages	O
to	O
Gerry	O
Anderson	O
television	O
shows	O
involving	O
the	O
moon	O
,	O
an	O
Eagle	O
Transport	O
from	O
Space	BROADCAST_PROGRAM
:	BROADCAST_PROGRAM
1999	BROADCAST_PROGRAM
and	O
SHADO	O
Mobile	O
's	O
from	O
UFO	BROADCAST_PROGRAM
.	O

Her	O
name	O
may	O
be	O
a	O
reference	O
to	O
Sean	O
Connery	O
,	O
who	O
portrayed	O
007	ART.FILM,GAME,WRITTEN_WORK
,	O
much	O
like	O
Great	O
Britain	O
.	O

She	O
is	O
most	O
likely	O
patterned	O
after	O
Rosa	O
Klebb	O
,	O
from	O
the	O
film	ART.FILM
version	ART.FILM
of	ART.FILM
''	ART.FILM
From	ART.FILM
Russia	ART.FILM
with	ART.FILM
Love	ART.FILM
''	ART.FILM
.	O

Specific	O
agents	O
would	O
be	O
known	O
to	O
high	O
command	O
by	O
their	O
own	O
names	O
,	O
and	O
when	O
deniability	MISC
was	O
at	O
stake	O
,	O
their	O
service	O
numbers	O
in	O
long	O
form	O
,	O
or	O
else	O
by	O
invented	O
codenames	O
.	O

In	O
the	O
first	O
novel	O
,	O
Casino	O
Royale	O
,	O
and	O
the	O
2006	ART.FILM
film	ART.FILM
adaptation	ART.FILM
,	O
the	O
00	O
concept	O
is	O
introduced	O
and	O
,	O
in	O
Bond	O
's	O
words	O
,	O
means	O
"	O
that	O
you	O
've	O
had	O
to	O
kill	O
a	O
chap	O
in	O
cold	O
blood	O
in	O
the	O
course	O
of	O
some	O
assignment	O
.	O
"	O

He	O
joined	O
up	O
with	O
Auric	MISC
Goldfinger	MISC
against	O
the	O
shooter	O
,	O
Dr.	MISC
Julius	MISC
No	MISC
,	O
and	O
eventually	O
received	O
a	O
gold-hued	O
,	O
synthetic	O
orb	O
as	O
a	O
replacement	O
for	O
his	O
right	O
eye	O
.	O

This	O
was	O
a	O
reference	O
to	O
him	O
being	O
rumoured	O
to	O
take	O
the	O
role	O
of	O
Bond	O
for	O
Casino	ART.FILM
Royale	ART.FILM
.	O

Released	O
in	O
2001	O
,	O
´	O
01	O
is	O
the	O
seventh	O
solo	O
album	O
by	O
the	O
Slovak	O
singer	O
Richard	PERSON,PERSON.ARTIST
Muller	PERSON,PERSON.ARTIST
.	O

Staatspoorwegen	O
ter	O
Sumatara	O
's	O
Westkust	O
(	O
SSS	O
)	O
was	O
first	O
built	O
railway	O
line	O
on	O
the	O
west	O
coast	O
of	O
Sumatra	GEOGRAPHY.ISLAND,LOCATION
in	O
1887	O
until	O
1896	O
.	O

01011001	O
is	O
the	O
seventh	O
studio	O
album	O
by	O
Arjen	O
Anthony	O
Lucassen	O
's	O
long-running	O
Ayreon	PERSON.ARTIST,PERSON.MUSICIAN
project	O
.	O

Liselotte	O
Hegt	O
(	O
Dial	PERSON.ARTIST,PERSON.MUSICIAN
)	O
as	O
the	O
mentally	O
ill	O
man	O
's	O
nurse	O
in	O
the	O
asylum	O
.	O

It	O
was	O
later	O
explained	O
that	O
the	O
song	O
was	O
about	O
Cannabis	O
(	O
'	O
can	O
of	O
this	O
'	O
sounding	O
like	O
Cannabis	O
when	O
said	O
faster	O
)	O
it	O
is	O
uncertain	O
if	O
they	O
were	O
told	O
to	O
change	O
the	O
lyric	O
like	O
they	O
did	O
on	O
P.O.P	O
and	O
Humanity	MUSIC
.	O

However	O
,	O
since	O
it	O
requires	O
one	O
wire	O
per	O
control	O
channel	O
(	O
plus	O
a	O
common	O
return	O
wire	O
)	O
,	O
a	O
sophisticated	O
system	O
could	O
have	O
hundreds	O
of	O
wires	O
,	O
requiring	O
expensive	O
multicore	MISC
cables	O
and	O
connectors	MISC
.	O

The	O
right	O
wing	O
opposition	O
party	O
Vlaams	O
Belang	O
wrote	O
an	O
open	O
letter	O
to	O
famous	O
Flemish	O
artists	O
,	O
such	O
as	O
Clouseau	O
,	O
Helmut	O
Lotti	O
,	O
Will	O
Tura	O
,	O
Johan	O
Verminnen	O
and	O
Laura	PERSON,PERSON.ARTIST
Lynn	PERSON,PERSON.ARTIST
,	O
who	O
were	O
announced	O
to	O
participate	O
,	O
asking	O
not	O
to	O
do	O
so	O
.	O

01.10	O
is	O
the	O
sixth	O
studio	O
album	O
by	O
the	O
Canadian	O
rapper	O
-	O
K.	O
Maro	O
,	O
a	O
French	LANGUAGE
language	LANGUAGE
album	O
released	O
as	O
a	O
follow-up	O
to	O
his	O
English	LANGUAGE
language	LANGUAGE
album	O
Perfect	MUSIC
Stranger	MUSIC
.	O

I	O
'm	O
InTouch	O
SecurePC	O
-	O
Secure	O
netbook	O
for	O
use	O
with	O
the	O
I	MISC
'm	MISC
InTouch	MISC
remote	O
access	O
service	O
.	O

Gallery	O
has	O
been	O
frequented	O
by	O
Los	O
Angeles	O
residents	O
such	O
as	O
Raymond	O
Pettibon	O
,	O
David	O
Lee	O
Roth	O
,	O
Tomata	PERSON,PERSON.ACTOR,PERSON.ARTIST
du	PERSON,PERSON.ACTOR,PERSON.ARTIST
Plenty	PERSON,PERSON.ACTOR,PERSON.ARTIST
and	O
John	PERSON,PERSON.ACTOR,PERSON.ARTIST,PERSON.AUTHOR
Belushi	PERSON,PERSON.ACTOR,PERSON.ARTIST,PERSON.AUTHOR
.	O

In	O
statistics	MISC
and	O
decision	MISC
theory	MISC
,	O
a	O
frequently	O
used	O
loss	O
function	O
is	O
the	O
0-1	O
loss	O
function	O

The	O
first	O
exchange	O
to	O
become	O
part	O
of	O
the	O
London	O
Director	O
telephone	O
system	O
was	O
Holborn	LOCATION
in	O
1927	O
.	O

The	O
title	O
is	O
a	O
reference	O
to	O
the	O
ZIP	LOCATION
code	LOCATION
of	O
Harvard	O
University	O
's	O
main	O
campus	O
in	O
Harvard	LOCATION
Square	LOCATION
,	O
Cambridge	LOCATION,LOCATION.CITY
,	LOCATION,LOCATION.CITY
Massachusetts	LOCATION,LOCATION.CITY
.	O

This	O
release	O
features	O
four	O
tracks	O
,	O
and	O
was	O
released	O
on	O
the	O
large	O
prog	O
rock	O
label	O
InsideOut	ORGANIZATION,ORGANIZATION.COMPANY
Music	ORGANIZATION,ORGANIZATION.COMPANY
.	O

Past	O
contributors	O
include	O
Matthew	O
Barney	O
,	O
Hedi	O
Slimane	O
,	O
Daido	O
Moriyama	O
,	O
Juergen	PERSON,PERSON.ARTIST,PERSON.AUTHOR
Teller	PERSON,PERSON.ARTIST,PERSON.AUTHOR
,	O
and	O
Rem	PERSON,PERSON.ACTOR,PERSON.ARCHITECT,PERSON.AUTHOR
Koolhaas/OMA	PERSON,PERSON.ACTOR,PERSON.ARCHITECT,PERSON.AUTHOR
.	O

The	O
movie	O
began	O
to	O
be	O
filmed	O
in	O
November	O
2010	O
,	O
in	O
the	O
same	O
places	O
that	O
the	O
catastrophe	O
occurred	O
,	O
with	O
the	O
support	O
of	O
the	O
National	O
Council	O
of	O
Culture	O
and	O
the	O
Arts	O
,	O
and	O
Carabineros	MILITARY
de	MILITARY
Chile	MILITARY
,	O
who	O
helped	O
with	O
the	O
recording	O
in	O
the	O
affected	O
zones	O
.	O

The	O
song	O
can	O
additionally	O
be	O
found	O
on	O
the	O
international	O
editions	O
of	O
Beyonce	O
's	O
solo	O
debut	O
album	O
Dangerously	MUSIC
in	MUSIC
Love	MUSIC
.	O

The	O
music	MISC
video	MISC
for	O
the	O
song	O
was	O
directed	O
by	O
Chris	PERSON,PERSON.ACTOR,PERSON.ARTIST,PERSON.DIRECTOR
Robinson	PERSON,PERSON.ACTOR,PERSON.ARTIST,PERSON.DIRECTOR
in	O
November	O
2003	O
.	O

On	O
November	O
19	O
,	O
2002	O
(	O
a	O
week	O
after	O
the	O
release	O
of	O
Jay-Z	O
's	O
single	O
)	O
,	O
Toni	O
Braxton	O
released	O
her	O
4th	O
album	O
,	O
More	MUSIC
Than	MUSIC
a	MUSIC
Woman	MUSIC
which	O
contained	O
the	O
song	O
"	O
Me	O
&amp;	O
amp	O
;	O
My	O
Boyfriend	O
"	O
,	O
which	O
contained	O
the	O
same	O
sample	O
by	O
Tupac	PERSON,PERSON.ACTOR,PERSON.ARTIST,PERSON.AUTHOR
Shakur	PERSON,PERSON.ACTOR,PERSON.ARTIST,PERSON.AUTHOR
.	O

It	O
includes	O
a	O
cover	O
of	O
"	O
Low	O
Rider	O
"	O
by	O
War	O
and	O
a	O
reworking	O
of	O
Muddy	PERSON,PERSON.ACTOR,PERSON.ARTIST,PERSON.MUSICIAN
Waters	PERSON,PERSON.ACTOR,PERSON.ARTIST,PERSON.MUSICIAN
'	O
"	O
I	O
Just	O
Wanna	O
Make	O
Love	O
To	O
You	O
"	O
as	O
"	O
I	O
Just	O
Wanna	O
Get	O
High	O
with	O
You	O
"	O
.	O

The	O
first	O
0-4-0	O
to	O
use	O
coupling	O
rods	O
was	O
Locomotion	TRAIN
No.	TRAIN
1	TRAIN
built	O
by	O
Robert	ORGANIZATION,ORGANIZATION.COMPANY
Stephenson	ORGANIZATION,ORGANIZATION.COMPANY
and	ORGANIZATION,ORGANIZATION.COMPANY
Company	ORGANIZATION,ORGANIZATION.COMPANY
for	O
the	O
Stockton	LOCATION,ORGANIZATION,ORGANIZATION.COMPANY,RAIL.RAILWAY
and	LOCATION,ORGANIZATION,ORGANIZATION.COMPANY,RAIL.RAILWAY
Darlington	LOCATION,ORGANIZATION,ORGANIZATION.COMPANY,RAIL.RAILWAY
Railway	LOCATION,ORGANIZATION,ORGANIZATION.COMPANY,RAIL.RAILWAY
in	O
1825	O
.	O

The	O
John	O
Bull	O
was	O
built	O
by	O
Robert	ORGANIZATION,ORGANIZATION.COMPANY
Stephenson	ORGANIZATION,ORGANIZATION.COMPANY
and	ORGANIZATION,ORGANIZATION.COMPANY
Company	ORGANIZATION,ORGANIZATION.COMPANY
for	O
the	O
Camden	ORGANIZATION,ORGANIZATION.COMPANY
and	ORGANIZATION,ORGANIZATION.COMPANY
Amboy	ORGANIZATION,ORGANIZATION.COMPANY
Railroad	ORGANIZATION,ORGANIZATION.COMPANY
in	O
New	LOCATION,LOCATION.PROVINCE
Jersey	LOCATION,LOCATION.PROVINCE
in	O
1831	O
,	O
but	O
was	O
later	O
rebuilt	O
as	O
a	O
2-4-0	MISC
.	O

These	O
included	O
designs	O
by	O
Black	O
,	O
Hawthorn	O
&amp;	O
amp	O
;	O
Co	O
,	O
1889	O
and	O
1894	O
;	O
Neilson	ORGANIZATION,ORGANIZATION.COMPANY
and	ORGANIZATION,ORGANIZATION.COMPANY
Company	ORGANIZATION,ORGANIZATION.COMPANY
,	O
1892	O
;	O
the	O
Hunslet	ORGANIZATION,ORGANIZATION.COMPANY
Engine	ORGANIZATION,ORGANIZATION.COMPANY
Company	ORGANIZATION,ORGANIZATION.COMPANY
,	O
1904	O
;	O
and	O
Hudswell	ORGANIZATION,ORGANIZATION.COMPANY
Clarke	ORGANIZATION,ORGANIZATION.COMPANY
,	O
1910	O
.	O

Two	O
locomotives	O
have	O
been	O
preserved	O
,	O
B5212	O
at	O
the	O
Taman	LOCATION
Mini	LOCATION
Indonesia	LOCATION
Indah	LOCATION
Museum	O
of	O
Transport	O
and	O
B5210	O
at	O
the	O
Railway	O
Museum	O
Ambarawa	LOCATION,LOCATION.CITY
.	O

A	O
0-4-0	O
+0	O
-4	O
-0	O
,	O
in	O
the	O
Whyte	O
notation	O
for	O
the	O
classification	O
of	O
steam	O
locomotives	O
by	O
wheel	O
arrangement	O
,	O
is	O
an	O
type	O
used	O
on	O
Garratt	MISC
and	O
Fairlie	O
locomotives	O
.	O

A	O
similar	O
arrangement	O
exists	O
for	O
Mallet	O
and	O
Meyer	MISC
locomotives	O
,	O
but	O
is	O
referred	O
to	O
as	O
0-4-4-0	MISC
.	O

Twenty	O
of	O
the	O
latter	O
were	O
for	O
the	O
C.F.	O
Vicinaux	O
du	O
Mayumbe	O
in	O
the	O
Belgian	LOCATION
Congo	LOCATION
,	O
built	O
to	O
a	O
600mm	O
gauge	O
;	O
this	O
was	O
the	O
largest	O
user	O
of	O
the	O
type	O
.	O

Fairlie	O
examplesThe	O
first	O
Fairlie	O
0-4-0	O
+0	O
-4	O
-0	O
was	O
built	O
for	O
the	O
Neath	MISC
and	MISC
Brecon	MISC
Railway	MISC
in	O
1866	O
,	O
but	O
the	O
design	O
came	O
to	O
prominence	O
in	O
1869	O
with	O
Little	O
Wonder	O
for	O
the	O
Festiniog	ORGANIZATION,ORGANIZATION.COMPANY
Railway	ORGANIZATION,ORGANIZATION.COMPANY
in	O
North	O
Wales	LOCATION,LOCATION.COUNTRY
followed	O
by	O
five	O
others	O
.	O

04092001	O
is	O
a	O
collaborative	O
live	O
album	O
between	O
Merzbow	O
(	O
Japanese	O
noise	O
musician	O
Masami	O
Akita	O
)	O
and	O
Japanese	O
experimental	O
doom	O
band	O
Boris	PERSON.ARTIST,PERSON.MUSICIAN
,	O
released	O
on	O
Inoxia	ORGANIZATION,ORGANIZATION.COMPANY
Records	ORGANIZATION,ORGANIZATION.COMPANY
in	O
2004	O
.	O

The	O
0-4-2T	O
arrangement	O
was	O
used	O
by	O
two	O
classes	MISC
of	MISC
locomotives	MISC
operated	O
by	O
the	O
New	GOVERNMENT_AGENCY,ORGANIZATION
Zealand	GOVERNMENT_AGENCY,ORGANIZATION
Railways	GOVERNMENT_AGENCY,ORGANIZATION
Department	GOVERNMENT_AGENCY,ORGANIZATION
.	O

The	O
class	O
leader	O
,	O
H	O
199	O
,	O
is	O
preserved	O
on	O
static	O
display	O
at	O
the	O
Fell	BUILDING,LOCATION,TRAIN
Engine	BUILDING,LOCATION,TRAIN
Museum	BUILDING,LOCATION,TRAIN
in	O
Featherston	LOCATION,LOCATION.CITY
and	O
is	O
the	O
only	O
extant	O
Fell	O
locomotive	O
in	O
the	O
world	O
.	O

One	O
such	O
locomotive	O
,	O
built	O
by	O
Peckett	O
and	O
Sons	O
in	O
1938	O
,	O
is	O
currently	O
operational	O
on	O
the	O
Goldfields	O
Railway	O
that	O
runs	O
between	O
Waihi	LOCATION,LOCATION.CITY
and	O
Waikino	LOCATION,LOCATION.CITY
along	O
a	O
stretch	O
of	O
the	O
former	O
route	O
of	O
the	O
East	LOCATION,RAIL.RAILWAY
Coast	LOCATION,RAIL.RAILWAY
Main	LOCATION,RAIL.RAILWAY
